,co2,co2-Stdev,ch4,ch4-Stdev,co,co-Stdev,AT,AT-Stdev,AP,AP-Stdev,RH,RH-Stdev,WS,WS-Stdev,WD,WD-Stdev
2017-08-03 10:00:00,398.297,0.046,1904.82,0.112,76.448,0.63,4.029,0.166,953.082,0.049,95.154,2.177,1.848,0.543,163.687,13.782
2017-08-03 11:00:00,398.302,0.021,1904.75,0.091,76.698,0.758,4.2,0.206,953.197,0.062,94.981,1.455,1.668,0.501,158.404,16.243
2017-08-03 12:00:00,398.338,0.024,1904.64,0.1,76.733,0.67,4.368,0.132,953.291,0.047,93.876,1.173,1.32,0.408,146.538,18.284
2017-08-03 13:00:00,398.222,0.068,1904.83,0.134,78.209,0.87,3.751,0.417,953.222,0.054,94.394,3.49,1.0,0.293,37.399,52.078
2017-08-03 14:00:00,398.335,0.045,1904.58,0.238,77.65,0.718,4.131,0.349,952.966,0.044,93.994,3.47,1.21,0.44,142.344,35.004
2017-08-03 15:00:00,398.346,0.045,1903.92,0.336,78.114,0.78,4.653,0.29,952.891,0.04,93.163,3.214,0.862,0.341,87.737,64.7
2017-08-03 16:00:00,398.346,-9.99,1903.1,0.315,79.104,0.719,4.254,0.233,952.794,0.026,98.144,1.207,0.623,0.247,97.664,53.818
2017-08-03 17:00:00,398.326,0.06,1903.1,0.315,79.104,0.719,4.08,0.304,952.758,0.013,98.277,1.764,0.613,0.219,75.373,54.173
2017-08-03 18:00:00,398.453,0.024,1902.52,0.263,78.74,0.645,3.224,0.096,952.858,0.061,99.642,0.295,1.439,0.323,13.215,13.825
2017-08-03 19:00:00,398.428,0.015,1903.75,0.337,77.265,0.88,2.77,0.166,952.865,0.041,99.642,0.295,1.384,0.451,34.618,21.48
2017-08-03 20:00:00,398.428,0.014,1903.54,0.119,77.283,0.69,2.868,0.109,952.807,0.023,99.642,0.295,1.028,0.267,136.153,21.082
2017-08-03 21:00:00,398.437,0.012,1903.78,0.151,76.704,0.753,2.617,0.103,952.795,0.019,99.642,0.295,0.85,0.416,138.882,29.395
2017-08-03 22:00:00,398.501,0.048,1904.07,0.175,75.842,0.801,2.23,0.185,952.754,0.023,99.642,0.295,0.739,0.294,59.012,45.108
2017-08-03 23:00:00,398.518,0.033,1904.18,0.19,75.924,0.769,1.975,0.128,952.739,0.018,99.642,0.295,0.681,0.197,87.219,31.393
2017-08-04 00:00:00,398.563,0.028,1904.27,0.161,76.197,0.908,1.814,0.073,952.714,0.034,99.642,0.295,0.877,0.258,69.169,53.734
2017-08-04 01:00:00,398.501,0.02,1904.49,0.191,76.206,0.622,1.794,0.074,952.637,0.07,99.642,0.295,0.903,0.367,28.999,22.077
2017-08-04 02:00:00,398.483,0.015,1904.64,0.135,76.395,0.741,1.69,0.08,952.487,0.046,99.642,0.295,0.906,0.41,23.456,50.574
2017-08-04 03:00:00,398.501,0.02,1904.43,0.187,76.223,0.721,1.749,0.076,952.469,0.038,99.642,0.295,0.902,0.384,19.913,43.608
2017-08-04 04:00:00,398.474,0.022,1904.28,0.267,75.555,0.875,1.711,0.107,952.369,0.021,99.642,0.295,0.852,0.357,47.306,51.921
2017-08-04 05:00:00,398.447,0.015,1904.14,0.165,75.235,0.638,1.745,0.094,952.37,0.035,99.642,0.295,0.634,0.2,132.4,42.929
2017-08-04 06:00:00,398.434,0.018,1903.91,0.17,75.046,0.676,1.765,0.102,952.314,0.019,99.642,0.295,0.794,0.307,62.573,75.121
2017-08-04 07:00:00,398.4,0.028,1903.59,0.123,74.876,0.631,1.519,0.135,952.305,0.016,99.642,0.295,2.248,0.892,169.744,9.806
2017-08-04 08:00:00,398.553,0.02,1904.18,0.066,76.051,0.61,1.624,0.078,952.477,0.085,99.642,0.295,3.197,0.563,175.257,5.314
2017-08-04 09:00:00,398.484,0.019,1904.18,0.123,75.948,0.6,1.569,0.103,952.637,0.074,99.642,0.295,1.872,0.867,171.532,22.767
2017-08-04 10:00:00,398.473,0.031,1904.16,0.207,75.706,0.886,1.562,0.13,952.884,0.055,99.642,0.295,1.572,0.672,166.424,22.796
2017-08-04 11:00:00,398.462,0.02,1904.03,0.17,75.027,0.653,1.742,0.12,953.057,0.038,99.642,0.295,0.806,0.425,150.189,77.814
2017-08-04 12:00:00,398.458,0.023,1904.06,0.152,75.24,0.663,1.706,0.086,953.015,0.026,99.642,0.295,1.382,0.563,164.85,26.277
2017-08-04 13:00:00,398.452,0.022,1903.93,0.115,75.045,0.592,1.707,0.089,953.003,0.032,99.642,0.295,1.204,0.268,155.473,10.587
2017-08-04 14:00:00,398.479,0.026,1903.97,0.158,75.058,0.698,1.807,0.076,952.993,0.025,99.642,0.295,1.375,0.478,169.607,19.047
2017-08-04 15:00:00,398.577,0.019,1904.57,0.086,75.992,0.916,1.772,0.062,952.998,0.022,99.642,0.295,2.037,0.492,169.485,21.219
2017-08-04 16:00:00,398.534,0.013,1904.46,0.105,75.615,0.672,1.766,0.057,952.972,0.019,99.642,0.295,1.863,0.588,161.655,23.099
2017-08-04 17:00:00,398.526,0.012,1904.45,0.085,75.919,0.695,1.683,0.057,952.984,0.019,99.642,0.295,2.076,0.467,167.021,14.651
2017-08-04 18:00:00,398.513,0.008,1904.4,0.063,75.858,0.646,1.641,0.046,953.039,0.021,99.642,0.295,2.149,0.633,174.232,23.922
2017-08-04 19:00:00,398.531,0.009,1904.31,0.092,75.581,0.77,1.525,0.097,953.172,0.064,99.642,0.295,2.635,0.761,179.341,16.307
2017-08-04 20:00:00,398.544,0.007,1904.19,0.165,75.673,0.656,1.307,0.076,953.213,0.021,99.642,0.295,2.51,0.418,182.757,8.514
2017-08-04 21:00:00,398.559,0.013,1904.04,0.212,75.889,0.619,1.178,0.052,953.229,0.058,99.642,0.295,2.437,0.446,178.624,9.775
2017-08-04 22:00:00,398.6,0.012,1904.53,0.114,75.95,0.758,1.172,0.064,953.319,0.027,98.951,0.541,1.87,0.492,161.599,11.636
2017-08-04 23:00:00,398.662,0.015,1904.74,0.156,76.37,0.677,1.174,0.06,953.412,0.043,99.643,0.297,1.229,0.568,174.516,24.842
2017-08-05 00:00:00,398.642,0.019,1904.83,0.186,75.987,0.641,1.111,0.055,953.504,0.029,99.85,0.0,1.717,0.459,167.17,16.826
2017-08-05 01:00:00,398.65,0.016,1904.96,0.253,75.885,0.708,1.097,0.067,953.51,0.023,99.85,0.0,1.615,0.604,171.798,18.357
2017-08-05 02:00:00,398.637,0.01,1904.88,0.172,75.73,0.659,1.088,0.081,953.551,0.031,99.798,0.161,1.555,0.719,178.962,13.567
2017-08-05 03:00:00,398.645,0.01,1904.98,0.14,75.57,0.664,1.095,0.063,953.505,0.026,99.798,0.161,1.592,0.429,172.5,13.597
2017-08-05 04:00:00,398.657,0.009,1905.08,0.121,75.858,0.658,1.405,0.284,953.499,0.036,98.964,0.666,1.418,0.493,162.318,12.653
2017-08-05 05:00:00,398.609,0.046,1904.95,0.132,75.558,0.822,1.6,0.118,953.562,0.022,96.434,1.186,1.53,0.399,151.047,15.57
2017-08-05 06:00:00,398.665,0.018,1904.92,0.104,76.002,0.817,1.406,0.176,953.682,0.083,93.018,1.158,1.84,0.261,165.782,8.366
2017-08-05 07:00:00,398.669,0.027,1904.77,0.153,75.92,0.855,2.162,0.267,953.918,0.067,93.158,1.64,0.876,0.296,125.084,49.612
2017-08-05 08:00:00,398.635,0.042,1904.76,0.131,75.69,0.904,2.317,0.206,954.177,0.099,92.632,1.756,0.669,0.23,116.122,47.209
2017-08-05 09:00:00,398.633,0.024,1904.81,0.134,75.678,0.711,2.326,0.202,954.419,0.045,96.827,1.805,0.932,0.494,139.884,28.638
2017-08-05 10:00:00,398.603,0.05,1904.68,0.154,75.622,0.685,2.108,0.197,954.645,0.088,98.189,0.941,1.128,0.424,98.0,73.515
2017-08-05 11:00:00,398.628,0.015,1904.51,0.175,75.833,0.794,2.128,0.156,954.912,0.073,99.842,0.012,1.111,0.37,17.135,21.489
2017-08-05 12:00:00,398.624,0.011,1903.88,0.33,76.861,1.006,2.394,0.158,955.107,0.085,99.842,0.012,1.594,0.569,2.429,15.772
2017-08-05 13:00:00,398.601,0.009,1903.67,0.115,77.665,0.657,2.226,0.108,955.324,0.053,99.842,0.012,2.124,0.377,14.176,8.266
2017-08-05 14:00:00,398.623,0.029,1903.54,0.081,77.917,0.762,2.031,0.084,955.345,0.056,99.842,0.012,2.118,0.328,8.98,10.046
2017-08-05 15:00:00,398.644,0.034,1903.65,0.187,77.491,0.746,2.092,0.162,955.362,0.046,99.842,0.012,0.777,0.325,90.257,57.499
2017-08-05 16:00:00,398.725,0.037,1903.89,0.185,77.687,0.71,2.176,0.118,955.492,0.023,99.842,0.012,0.725,0.234,91.936,42.128
2017-08-05 17:00:00,398.575,0.051,1903.7,0.127,78.25,0.919,1.974,0.126,955.493,0.018,98.509,0.972,1.062,0.467,29.402,26.432
2017-08-05 18:00:00,398.461,0.084,1903.59,0.124,77.909,0.8,2.054,0.142,955.564,0.046,98.509,0.972,1.098,0.493,59.971,57.35
2017-08-05 19:00:00,398.33,0.084,1903.45,0.204,78.089,0.691,2.152,0.057,955.684,0.044,98.509,0.972,0.749,0.438,74.053,55.588
2017-08-05 20:00:00,398.355,0.05,1903.5,0.17,77.734,0.714,2.083,0.075,955.647,0.027,98.509,0.972,0.62,0.254,170.675,74.466
2017-08-05 21:00:00,398.518,0.105,1903.63,0.337,77.387,0.761,2.116,0.115,955.774,0.059,98.509,0.972,0.764,0.418,80.414,80.271
2017-08-05 22:00:00,398.505,0.111,1903.67,0.431,77.234,0.826,2.465,0.238,955.86,0.02,95.128,3.285,0.945,0.505,155.261,51.708
2017-08-05 23:00:00,398.396,0.088,1903.39,0.412,77.827,0.78,2.184,0.237,955.893,0.025,95.319,3.614,0.776,0.34,147.1,73.603
2017-08-06 00:00:00,398.344,0.054,1904.39,1.27,77.821,0.919,2.292,0.243,955.928,0.021,95.367,3.739,0.954,0.472,177.98,72.93
2017-08-06 01:00:00,398.306,0.071,1906.12,1.302,78.196,0.857,2.785,0.243,955.909,0.013,88.361,4.26,1.315,0.399,184.492,20.519
2017-08-06 02:00:00,398.374,0.063,1905.51,0.803,77.406,0.898,2.71,0.137,955.919,0.03,89.522,2.736,1.294,0.403,198.437,24.042
2017-08-06 03:00:00,398.351,0.053,1904.99,1.208,77.217,1.06,2.487,0.329,955.756,0.051,93.376,4.318,1.199,0.353,185.256,22.71
2017-08-06 04:00:00,398.326,0.026,1905.93,0.336,77.616,0.687,2.783,0.153,955.808,0.04,89.766,1.48,1.75,0.386,177.789,10.472
2017-08-06 05:00:00,398.402,0.026,1905.61,0.244,77.783,0.818,2.844,0.187,955.901,0.018,88.771,1.908,1.762,0.54,179.129,15.953
2017-08-06 06:00:00,398.354,0.029,1905.91,0.173,78.064,0.739,3.291,0.096,956.069,0.091,84.834,0.78,1.278,0.487,161.096,22.521
2017-08-06 07:00:00,398.292,0.02,1905.86,0.7,78.003,0.826,3.642,0.257,956.306,0.084,83.799,3.4,0.689,0.29,139.008,41.233
2017-08-06 08:00:00,398.241,0.029,1906.0,1.002,78.161,1.114,4.064,0.198,956.406,0.076,81.835,4.507,0.618,0.164,110.032,32.782
2017-08-06 09:00:00,398.149,0.058,1905.42,0.476,77.291,0.799,3.841,0.254,956.562,0.049,88.305,2.726,0.608,0.29,94.61,49.17
2017-08-06 10:00:00,398.047,0.032,1907.29,0.546,78.421,0.873,4.008,0.296,956.673,0.036,85.064,2.663,0.752,0.273,114.339,60.043
2017-08-06 11:00:00,397.763,0.083,1909.58,0.981,79.133,0.851,4.345,0.133,956.79,0.02,84.413,1.021,0.829,0.278,150.475,30.704
2017-08-06 12:00:00,397.679,0.149,1910.87,1.46,79.709,0.766,4.166,0.274,956.811,0.04,87.606,1.496,1.193,0.36,166.752,21.24
2017-08-06 13:00:00,397.408,0.169,1912.88,1.479,79.366,0.648,4.516,0.156,956.921,0.021,88.8,1.217,1.047,0.564,183.498,43.541
2017-08-06 14:00:00,397.332,0.16,1913.3,1.469,79.366,0.898,4.119,0.242,956.905,0.04,93.008,2.253,1.221,0.499,170.421,30.495
2017-08-06 15:00:00,397.107,0.028,1914.57,0.472,79.892,0.673,4.097,0.091,956.891,0.025,97.324,0.73,2.876,0.665,178.738,12.894
2017-08-06 16:00:00,397.204,0.02,1913.38,0.166,80.779,0.717,4.426,0.092,956.837,0.017,92.459,1.812,3.405,0.634,182.573,8.774
2017-08-06 17:00:00,397.294,0.027,1912.68,0.245,80.581,0.862,4.324,0.18,956.777,0.017,91.471,1.568,2.886,0.588,190.663,6.762
2017-08-06 18:00:00,397.243,0.032,1913.38,0.453,80.786,0.644,4.22,0.128,956.797,0.027,92.03,1.16,2.93,0.554,178.929,15.465
2017-08-06 19:00:00,397.147,0.027,1914.52,0.276,81.328,0.567,4.244,0.059,956.826,0.017,90.057,0.862,2.894,0.569,181.467,11.127
2017-08-06 20:00:00,397.204,0.019,1915.14,0.092,81.556,0.898,3.918,0.162,956.86,0.023,91.967,1.784,2.637,0.552,183.426,7.896
2017-08-06 21:00:00,397.215,0.025,1914.63,0.218,81.541,0.703,4.075,0.095,956.938,0.05,90.24,1.035,3.509,0.834,185.791,8.097
2017-08-06 22:00:00,397.245,0.014,1914.51,0.201,81.313,0.743,4.249,0.102,956.9,0.042,87.67,1.367,3.815,0.608,184.786,8.488
2017-08-06 23:00:00,397.246,0.02,1914.49,0.114,80.773,0.621,4.209,0.088,956.812,0.015,87.897,1.257,3.142,0.581,185.114,7.766
2017-08-07 00:00:00,397.227,0.023,1914.75,0.164,80.63,0.61,4.117,0.093,956.771,0.047,89.282,1.479,3.351,0.973,179.143,16.463
2017-08-07 01:00:00,397.127,0.04,1915.32,0.245,80.902,0.722,4.15,0.065,956.717,0.045,88.142,0.677,3.799,0.814,186.112,15.375
2017-08-07 02:00:00,397.014,0.031,1915.97,0.172,80.986,0.732,3.938,0.056,956.578,0.12,91.267,0.78,4.459,1.576,189.593,18.478
2017-08-07 03:00:00,396.954,0.012,1916.29,0.07,81.154,0.657,3.868,0.086,956.404,0.066,90.899,0.822,4.542,1.229,193.361,23.359
2017-08-07 04:00:00,396.984,0.02,1915.6,0.095,81.295,0.478,3.801,0.103,956.185,0.068,90.544,1.006,5.173,1.492,185.935,24.869
2017-08-07 05:00:00,396.983,0.023,1914.93,0.337,80.829,0.606,3.966,0.088,956.12,0.045,87.357,1.396,3.608,0.829,184.564,10.306
2017-08-07 06:00:00,397.084,0.075,1913.7,0.729,80.901,0.699,4.05,0.108,956.003,0.04,85.93,0.99,2.647,1.252,199.479,62.444
2017-08-07 07:00:00,397.411,0.128,1910.5,1.151,79.441,0.806,3.83,0.218,956.045,0.035,91.882,3.504,3.219,1.667,182.485,36.646
2017-08-07 08:00:00,397.762,0.077,1907.3,0.69,78.069,0.811,3.537,0.063,956.052,0.039,96.613,0.834,4.49,0.781,183.111,13.869
2017-08-07 09:00:00,397.947,0.028,1905.79,0.234,77.414,0.616,3.609,0.055,956.068,0.037,95.614,0.554,4.939,1.164,183.434,11.25
2017-08-07 10:00:00,397.983,0.019,1905.42,0.079,76.993,0.641,3.653,0.084,956.057,0.061,94.198,1.076,6.757,1.04,186.305,8.52
2017-08-07 11:00:00,397.925,0.024,1905.46,0.039,77.482,0.798,3.709,0.072,956.091,0.045,93.368,0.776,6.477,0.906,189.357,7.641
2017-08-07 12:00:00,397.873,0.02,1905.6,0.08,77.621,0.592,3.502,0.062,956.068,0.051,94.667,0.59,8.443,1.037,179.396,5.271
2017-08-07 13:00:00,397.871,0.01,1905.71,0.046,77.796,0.591,3.327,0.091,956.032,0.101,95.291,0.701,8.829,1.414,181.606,6.661
2017-08-07 14:00:00,397.874,0.009,1905.74,0.057,77.516,0.679,3.078,0.118,956.232,0.057,97.688,1.506,5.744,1.327,176.496,17.728
2017-08-07 15:00:00,397.919,0.026,1905.85,0.059,77.514,0.613,2.922,0.037,956.135,0.072,98.426,0.693,5.437,1.225,172.358,22.164
2017-08-07 16:00:00,397.964,0.013,1905.87,0.044,77.304,0.576,2.891,0.06,956.111,0.055,96.802,0.819,5.183,1.149,172.882,17.003
2017-08-07 17:00:00,397.996,0.01,1905.76,0.055,77.412,0.726,2.763,0.065,956.08,0.037,97.706,0.726,4.202,1.178,175.103,17.26
2017-08-07 18:00:00,397.982,0.011,1905.67,0.053,77.037,0.622,2.745,0.084,956.129,0.048,98.528,0.646,3.941,0.903,179.513,16.36
2017-08-07 19:00:00,398.009,0.019,1905.57,0.054,77.552,0.798,2.741,0.049,956.109,0.045,98.731,0.585,4.279,1.035,184.005,11.093
2017-08-07 20:00:00,397.969,0.016,1905.5,0.063,77.589,0.557,2.744,0.072,956.163,0.038,98.549,0.448,4.871,1.232,187.486,11.584
2017-08-07 21:00:00,397.953,0.008,1905.43,0.05,77.72,0.744,2.573,0.101,956.305,0.048,98.919,0.681,4.625,1.018,186.631,14.177
2017-08-07 22:00:00,397.928,0.015,1905.46,0.047,77.521,0.745,2.473,0.073,956.423,0.049,99.268,0.511,4.979,1.057,187.971,10.074
2017-08-07 23:00:00,397.894,0.012,1905.51,0.074,77.811,0.637,2.425,0.063,956.641,0.063,99.142,0.576,3.75,0.798,186.405,10.976
2017-08-08 00:00:00,397.749,0.118,1906.15,0.682,77.527,0.918,2.26,0.182,956.802,0.068,99.15,0.0,1.943,1.052,210.958,71.349
2017-08-08 01:00:00,397.626,0.07,1907.21,0.504,77.49,0.66,1.804,0.152,956.972,0.043,99.15,0.0,0.85,0.385,321.791,90.351
2017-08-08 02:00:00,397.683,0.035,1907.94,0.118,78.0,0.988,1.363,0.12,957.093,0.038,99.15,0.0,1.311,0.512,4.387,27.972
2017-08-08 03:00:00,397.639,0.027,1908.03,0.135,78.308,0.723,1.117,0.099,957.193,0.045,99.15,0.0,1.564,0.436,16.807,17.138
2017-08-08 04:00:00,397.656,0.021,1908.26,0.12,78.994,0.799,0.996,0.124,957.303,0.037,99.15,0.0,0.998,0.539,53.877,51.175
2017-08-08 05:00:00,397.649,0.015,1908.27,0.093,78.882,0.717,1.17,0.085,957.446,0.044,99.15,0.0,1.061,0.403,146.268,22.471
2017-08-08 06:00:00,397.53,0.038,1908.54,0.185,79.607,0.733,1.341,0.088,957.637,0.065,99.15,0.0,2.335,0.727,181.93,16.241
2017-08-08 07:00:00,397.499,0.025,1908.86,0.085,79.983,0.742,1.354,0.102,957.934,0.125,99.15,0.0,2.904,0.635,185.733,7.702
2017-08-08 08:00:00,397.561,0.019,1908.65,0.123,79.931,0.638,1.777,0.16,958.185,0.039,97.966,0.915,3.03,0.711,184.959,12.266
2017-08-08 09:00:00,397.575,0.012,1908.53,0.054,79.968,0.751,2.083,0.103,958.435,0.122,94.732,1.208,3.109,0.798,176.714,17.784
2017-08-08 10:00:00,397.527,0.033,1908.61,0.076,80.112,0.724,2.35,0.154,958.872,0.106,92.944,2.404,2.744,0.761,168.909,19.602
2017-08-08 11:00:00,397.444,0.012,1908.58,0.053,79.942,0.644,2.099,0.124,959.1,0.071,97.389,1.328,3.251,0.473,180.184,6.001
2017-08-08 12:00:00,397.443,0.017,1908.61,0.113,79.921,0.67,2.163,0.071,959.286,0.027,96.857,1.06,4.171,0.604,183.381,6.27
2017-08-08 13:00:00,397.455,0.012,1908.81,0.104,79.829,0.656,2.21,0.062,959.429,0.085,96.046,0.88,4.0,0.497,182.834,5.578
2017-08-08 14:00:00,397.38,0.045,1909.43,0.381,80.072,0.635,2.229,0.067,959.668,0.055,96.086,1.29,3.811,0.655,184.191,9.254
2017-08-08 15:00:00,397.323,0.014,1909.87,0.109,80.277,0.68,2.044,0.056,959.79,0.034,99.321,0.524,3.414,0.854,184.373,11.598
2017-08-08 16:00:00,397.346,0.013,1909.72,0.112,80.3,0.647,2.19,0.094,959.818,0.024,96.805,1.654,2.529,0.908,182.389,17.903
2017-08-08 17:00:00,397.446,0.009,1909.36,0.067,80.907,0.725,2.45,0.105,959.889,0.071,91.62,1.558,2.162,0.752,179.815,17.169
2017-08-08 18:00:00,397.444,0.015,1909.04,0.164,80.332,0.686,2.615,0.07,960.051,0.042,90.612,1.108,1.516,0.758,171.608,41.662
2017-08-08 19:00:00,397.51,0.029,1908.35,0.246,79.904,0.629,2.434,0.176,960.193,0.038,95.901,2.971,2.043,0.75,182.177,18.379
2017-08-08 20:00:00,397.545,0.009,1908.0,0.084,79.756,0.686,2.341,0.08,960.458,0.09,98.338,1.037,1.37,0.509,178.701,26.718
2017-08-08 21:00:00,397.497,0.047,1908.47,0.37,80.068,0.766,2.224,0.12,960.644,0.026,98.109,0.438,2.098,0.723,183.801,13.878
2017-08-08 22:00:00,397.451,0.019,1908.7,0.094,80.203,0.71,2.052,0.074,960.742,0.045,98.968,0.622,2.831,0.613,184.685,13.443
2017-08-08 23:00:00,397.482,0.014,1908.52,0.078,79.964,0.682,1.776,0.116,960.898,0.038,98.968,0.622,3.024,0.671,181.833,10.12
2017-08-09 00:00:00,397.488,0.01,1908.68,0.083,79.752,0.604,1.574,0.045,960.996,0.05,98.968,0.622,3.062,0.542,178.792,10.471
2017-08-09 01:00:00,397.544,0.016,1908.62,0.074,79.875,0.668,1.397,0.066,961.027,0.014,98.968,0.622,2.872,0.624,175.5,14.008
2017-08-09 02:00:00,397.526,0.012,1908.77,0.075,79.574,0.839,1.316,0.134,961.015,0.036,98.214,1.055,2.44,0.448,176.278,13.723
2017-08-09 03:00:00,397.547,0.027,1908.78,0.17,79.24,0.691,1.001,0.092,961.039,0.021,99.675,0.059,2.077,0.7,181.828,14.208
2017-08-09 04:00:00,397.599,0.015,1908.79,0.059,78.922,0.77,0.957,0.045,961.029,0.02,99.621,0.158,2.393,0.723,189.093,10.963
2017-08-09 05:00:00,397.573,0.018,1908.78,0.085,78.968,0.759,0.895,0.049,961.016,0.024,99.39,0.415,2.325,0.645,183.94,14.694
2017-08-09 06:00:00,397.542,0.012,1908.81,0.056,78.863,0.674,0.887,0.052,961.108,0.08,99.235,0.449,2.262,0.512,185.8,12.917
2017-08-09 07:00:00,397.528,0.011,1908.86,0.052,79.102,0.689,0.894,0.06,961.32,0.042,99.588,0.251,2.341,0.624,186.05,11.068
2017-08-09 08:00:00,397.676,0.011,1908.71,0.055,78.281,0.986,1.033,0.06,961.349,0.036,99.373,0.342,2.019,0.711,173.655,24.217
2017-08-09 09:00:00,397.676,0.012,1908.57,0.084,78.319,0.761,1.041,0.059,961.453,0.055,99.534,0.396,2.644,0.653,184.323,11.355
2017-08-09 10:00:00,397.711,0.01,1908.44,0.077,77.963,0.697,1.006,0.052,961.582,0.043,99.015,0.454,2.812,0.63,182.549,13.436
2017-08-09 11:00:00,397.696,0.011,1908.46,0.054,77.963,0.68,1.026,0.05,961.647,0.027,99.015,0.454,3.236,0.602,181.459,10.594
2017-08-09 12:00:00,397.7,0.01,1908.4,0.049,78.188,0.639,1.174,0.06,961.693,0.022,99.015,0.454,2.653,0.568,182.047,10.724
2017-08-09 13:00:00,397.676,0.011,1908.42,0.054,78.22,0.566,1.244,0.09,961.571,0.059,98.658,0.974,2.462,0.657,181.577,12.396
2017-08-09 14:00:00,397.669,0.013,1908.41,0.056,78.073,0.672,1.248,0.069,961.408,0.074,98.236,0.599,2.501,0.447,181.445,8.073
2017-08-09 15:00:00,397.685,0.012,1908.36,0.058,77.958,0.751,1.393,0.092,961.177,0.07,95.392,1.019,2.422,0.569,182.13,9.421
2017-08-09 16:00:00,397.708,0.018,1908.27,0.082,77.854,0.931,1.468,0.062,960.861,0.069,94.839,0.67,1.297,0.403,172.803,33.73
2017-08-09 17:00:00,397.659,0.024,1908.23,0.091,77.853,0.729,1.369,0.167,960.615,0.059,94.759,0.652,1.262,0.428,157.391,26.47
2017-08-09 18:00:00,397.638,0.028,1908.21,0.095,77.667,0.66,0.926,0.117,960.444,0.071,95.226,0.519,1.242,0.322,172.105,25.876
2017-08-09 19:00:00,397.711,0.028,1908.04,0.078,77.171,0.63,0.956,0.064,960.422,0.026,94.825,0.374,1.795,0.63,190.607,9.969
2017-08-09 20:00:00,397.736,0.006,1908.03,0.069,77.223,0.726,0.832,0.039,960.38,0.037,94.169,0.661,2.293,0.404,191.904,6.599
2017-08-09 21:00:00,397.71,0.028,1908.0,0.098,76.885,0.755,0.863,0.094,960.232,0.072,93.84,0.872,1.307,0.572,167.784,55.903
2017-08-09 22:00:00,397.672,0.015,1907.98,0.138,76.78,0.784,0.792,0.12,959.965,0.087,94.04,1.724,0.837,0.336,107.873,44.222
2017-08-09 23:00:00,397.653,0.012,1908.22,0.132,77.405,0.787,0.633,0.082,959.74,0.101,93.665,0.746,1.444,0.366,139.704,15.44
2017-08-10 00:00:00,397.666,0.025,1907.94,0.211,76.715,0.722,0.339,0.154,959.469,0.072,94.889,1.041,1.342,0.695,138.663,49.843
2017-08-10 01:00:00,397.652,0.021,1907.93,0.108,76.306,0.674,-0.178,0.11,959.126,0.112,96.649,0.519,2.745,0.688,193.276,8.917
2017-08-10 02:00:00,397.367,0.083,1909.51,0.495,78.243,0.713,-0.124,0.093,958.738,0.125,97.149,1.058,2.516,0.666,181.318,11.95
2017-08-10 03:00:00,397.352,0.058,1909.56,0.347,78.202,0.864,0.24,0.079,958.407,0.089,95.604,0.941,1.618,0.395,158.949,16.961
2017-08-10 04:00:00,397.345,0.043,1909.47,0.281,77.642,0.692,0.3,0.085,958.043,0.069,95.407,0.667,1.576,0.244,161.114,12.113
2017-08-10 05:00:00,397.129,0.082,1910.6,0.55,78.514,1.107,0.768,0.248,957.857,0.03,94.267,1.332,0.968,0.376,168.371,34.541
2017-08-10 06:00:00,397.08,0.052,1910.63,0.545,78.532,1.179,1.029,0.137,957.703,0.056,93.571,2.168,1.083,0.591,134.738,48.031
2017-08-10 07:00:00,397.08,-9.99,1907.07,0.121,77.838,0.728,1.309,0.191,957.59,0.024,91.191,3.351,1.018,0.595,134.713,39.433
2017-08-10 08:00:00,397.08,-9.99,1907.07,0.121,77.838,0.728,1.594,0.216,957.514,0.025,91.757,1.515,0.654,0.253,128.255,54.739
2017-08-10 09:00:00,397.08,-9.99,1907.07,0.121,77.838,0.728,1.521,0.242,957.52,0.022,92.364,1.51,0.882,0.265,112.818,44.205
2017-08-10 10:00:00,397.08,-9.99,1907.07,0.121,77.838,0.728,1.407,0.113,957.402,0.068,92.241,0.629,1.285,0.24,150.89,16.702
2017-08-10 11:00:00,397.08,-9.99,1907.07,0.121,77.838,0.728,1.753,0.223,957.262,0.04,91.088,1.307,0.947,0.298,148.445,43.169
2017-08-10 12:00:00,397.08,-9.99,1907.07,0.121,77.838,0.728,1.901,0.186,957.268,0.023,92.55,0.998,1.163,0.413,132.5,36.553
2017-08-10 13:00:00,397.08,-9.99,1907.07,0.121,77.838,0.728,1.771,0.247,957.156,0.069,94.667,2.254,0.909,0.444,90.746,52.709
2017-08-10 14:00:00,397.08,-9.99,1907.07,0.121,77.838,0.728,1.363,0.182,956.923,0.078,96.972,1.993,1.584,0.65,25.017,49.524
2017-08-10 15:00:00,397.08,-9.99,1907.07,0.121,77.838,0.728,1.387,0.069,956.85,0.03,97.806,1.412,1.963,0.507,16.355,12.132
2017-08-10 16:00:00,397.08,-9.99,1907.07,0.121,77.838,0.728,1.33,0.042,956.647,0.076,97.806,1.412,1.624,0.39,19.001,10.887
2017-08-10 17:00:00,397.666,0.03,1907.07,0.121,77.838,0.728,1.465,0.144,956.525,0.037,97.806,1.412,0.642,0.335,17.825,46.483
2017-08-10 18:00:00,397.576,0.034,1907.43,0.254,78.082,0.71,1.502,0.104,956.404,0.056,97.806,1.412,0.664,0.22,102.396,70.106
2017-08-10 19:00:00,397.43,0.089,1908.49,0.566,78.224,0.787,1.49,0.119,956.272,0.021,97.806,1.412,0.876,0.316,195.475,54.876
